_id,year,month,date,time,location,indicator,unit,value,note
4928,2023,June,02-06-2023,06:00,MALAKPET,NH3,ug/m3,8.23,
4929,2023,June,02-06-2023,06:00,MALAKPET,NO2,ug/m3,8.64,
4930,2023,June,02-06-2023,06:00,MALAKPET,NO,ug/m3,4.32,
4931,2023,June,02-06-2023,06:00,MALAKPET,NOx,ppb,13,
4932,2023,June,02-06-2023,06:00,MALAKPET,WS,m/s,0.03,
4933,2023,June,02-06-2023,06:00,MALAKPET,WD,DEGREE,114.91,
4934,2023,June,02-06-2023,06:00,MALAKPET,RH,%,40.56,
4935,2023,June,02-06-2023,06:00,MALAKPET,Temp,degreC,42.31,
5161,2023,June,02-06-2023,07:00,MALAKPET,WD,DEGREE,124.08,
5162,2023,June,02-06-2023,07:00,MALAKPET,Xylene,ug/m3,2.54,
5163,2023,June,02-06-2023,07:00,MALAKPET,SR,W/m2,12.4,
5164,2023,June,02-06-2023,07:00,MALAKPET,RH,%,40.32,
5165,2023,June,02-06-2023,07:00,MALAKPET,Temp,degreC,41.42,
5166,2023,June,02-06-2023,07:00,MALAKPET,NO2,ug/m3,8.73,
5167,2023,June,02-06-2023,07:00,MALAKPET,NH3,ug/m3,8.15,
5168,2023,June,02-06-2023,07:00,MALAKPET,Ozone,ug/m3,16.73,
5169,2023,June,02-06-2023,07:00,MALAKPET,Benzene,ug/m3,0.15,
5170,2023,June,02-06-2023,07:00,MALAKPET,Toluene,ug/m3,0.24,
5171,2023,June,02-06-2023,07:00,MALAKPET,ETHBENZ,ug/m3,1.33,
5172,2023,June,02-06-2023,07:00,MALAKPET,MP-Xylene,ug/m3,1.07,
5173,2023,June,02-06-2023,07:00,MALAKPET,WS,m/s,0.04,
5174,2023,June,02-06-2023,07:00,MALAKPET,NO,ug/m3,4.31,
5175,2023,June,02-06-2023,07:00,MALAKPET,PM10,ug/m3,72.36,
5176,2023,June,02-06-2023,07:00,MALAKPET,SO2,ug/m3,15.82,
5177,2023,June,02-06-2023,07:00,MALAKPET,CO,mg/m3,,
5178,2023,June,02-06-2023,07:00,MALAKPET,PM2.5,ug/m3,27.9,
5179,2023,June,02-06-2023,07:00,MALAKPET,NOx,ppb,12.81,
5405,2023,June,02-06-2023,08:00,MALAKPET,MP-Xylene,ug/m3,1.08,
5406,2023,June,02-06-2023,08:00,MALAKPET,NO,ug/m3,4.33,
5407,2023,June,02-06-2023,08:00,MALAKPET,Toluene,ug/m3,0.23,
5408,2023,June,02-06-2023,08:00,MALAKPET,PM2.5,ug/m3,24.35,
5409,2023,June,02-06-2023,08:00,MALAKPET,ETHBENZ,ug/m3,1.37,
5410,2023,June,02-06-2023,08:00,MALAKPET,SO2,ug/m3,8.09,
5411,2023,June,02-06-2023,08:00,MALAKPET,Temp,degreC,42.69,
5412,2023,June,02-06-2023,08:00,MALAKPET,WS,m/s,0.04,
5413,2023,June,02-06-2023,08:00,MALAKPET,WD,DEGREE,106,
5414,2023,June,02-06-2023,08:00,MALAKPET,RH,%,35.39,
5415,2023,June,02-06-2023,08:00,MALAKPET,Xylene,ug/m3,2.57,
5416,2023,June,02-06-2023,08:00,MALAKPET,CO,mg/m3,,
5417,2023,June,02-06-2023,08:00,MALAKPET,SR,W/m2,54.7,
5418,2023,June,02-06-2023,08:00,MALAKPET,NH3,ug/m3,8.37,
5419,2023,June,02-06-2023,08:00,MALAKPET,Ozone,ug/m3,14.99,
5420,2023,June,02-06-2023,08:00,MALAKPET,NO2,ug/m3,8.65,
5421,2023,June,02-06-2023,08:00,MALAKPET,NOx,ppb,13.02,
5422,2023,June,02-06-2023,08:00,MALAKPET,PM10,ug/m3,69.42,
5423,2023,June,02-06-2023,08:00,MALAKPET,Benzene,ug/m3,0.17,
5649,2023,June,02-06-2023,09:00,MALAKPET,SO2,ug/m3,9.53,
5650,2023,June,02-06-2023,09:00,MALAKPET,WD,DEGREE,43.85,
5651,2023,June,02-06-2023,09:00,MALAKPET,WS,m/s,0.06,
5652,2023,June,02-06-2023,09:00,MALAKPET,PM2.5,ug/m3,25.59,
5653,2023,June,02-06-2023,09:00,MALAKPET,PM10,ug/m3,70.39,
5654,2023,June,02-06-2023,09:00,MALAKPET,Xylene,ug/m3,2.62,
5655,2023,June,02-06-2023,09:00,MALAKPET,CO,mg/m3,,
5656,2023,June,02-06-2023,09:00,MALAKPET,NH3,ug/m3,8.19,
5657,2023,June,02-06-2023,09:00,MALAKPET,Temp,degreC,47.26,
5658,2023,June,02-06-2023,09:00,MALAKPET,Toluene,ug/m3,0.22,
5659,2023,June,02-06-2023,09:00,MALAKPET,Benzene,ug/m3,0.19,
5660,2023,June,02-06-2023,09:00,MALAKPET,NOx,ppb,13.12,
5661,2023,June,02-06-2023,09:00,MALAKPET,SR,W/m2,251.4,
5662,2023,June,02-06-2023,09:00,MALAKPET,Ozone,ug/m3,17.16,
5663,2023,June,02-06-2023,09:00,MALAKPET,NO2,ug/m3,8.58,
5664,2023,June,02-06-2023,09:00,MALAKPET,RH,%,21.6,
5665,2023,June,02-06-2023,09:00,MALAKPET,NO,ug/m3,4.2,
5666,2023,June,02-06-2023,09:00,MALAKPET,ETHBENZ,ug/m3,1.54,
5667,2023,June,02-06-2023,09:00,MALAKPET,MP-Xylene,ug/m3,1.08,
5893,2023,June,02-06-2023,10:00,MALAKPET,PM2.5,ug/m3,22.97,
5894,2023,June,02-06-2023,10:00,MALAKPET,MP-Xylene,ug/m3,1.08,
5895,2023,June,02-06-2023,10:00,MALAKPET,ETHBENZ,ug/m3,1.63,
5896,2023,June,02-06-2023,10:00,MALAKPET,Toluene,ug/m3,0.23,
5897,2023,June,02-06-2023,10:00,MALAKPET,NO2,ug/m3,8.61,
5898,2023,June,02-06-2023,10:00,MALAKPET,NO,ug/m3,4.28,
5899,2023,June,02-06-2023,10:00,MALAKPET,Benzene,ug/m3,0.21,
5900,2023,June,02-06-2023,10:00,MALAKPET,PM10,ug/m3,69.21,
5901,2023,June,02-06-2023,10:00,MALAKPET,NOx,ppb,12.93,
5902,2023,June,02-06-2023,10:00,MALAKPET,Ozone,ug/m3,20.57,
5903,2023,June,02-06-2023,10:00,MALAKPET,NH3,ug/m3,8.21,
5904,2023,June,02-06-2023,10:00,MALAKPET,Temp,degreC,48.54,
5905,2023,June,02-06-2023,10:00,MALAKPET,RH,%,17.52,
5906,2023,June,02-06-2023,10:00,MALAKPET,WD,DEGREE,41.41,
5907,2023,June,02-06-2023,10:00,MALAKPET,SO2,ug/m3,12.67,
5908,2023,June,02-06-2023,10:00,MALAKPET,WS,m/s,0.06,
5909,2023,June,02-06-2023,10:00,MALAKPET,Xylene,ug/m3,2.65,
5910,2023,June,02-06-2023,10:00,MALAKPET,SR,W/m2,526.8,
5911,2023,June,02-06-2023,10:00,MALAKPET,CO,mg/m3,,
6137,2023,June,02-06-2023,11:00,MALAKPET,Temp,degreC,51.46,
6138,2023,June,02-06-2023,11:00,MALAKPET,NH3,ug/m3,8.24,
6139,2023,June,02-06-2023,11:00,MALAKPET,Ozone,ug/m3,21.27,
6140,2023,June,02-06-2023,11:00,MALAKPET,WS,m/s,0.07,
6141,2023,June,02-06-2023,11:00,MALAKPET,WD,DEGREE,33.69,
6142,2023,June,02-06-2023,11:00,MALAKPET,PM2.5,ug/m3,21.53,
6143,2023,June,02-06-2023,11:00,MALAKPET,MP-Xylene,ug/m3,1.09,
6144,2023,June,02-06-2023,11:00,MALAKPET,RH,%,11.85,
6145,2023,June,02-06-2023,11:00,MALAKPET,NO,ug/m3,4.29,
6146,2023,June,02-06-2023,11:00,MALAKPET,NO2,ug/m3,8.64,
6147,2023,June,02-06-2023,11:00,MALAKPET,SR,W/m2,683.6,
6148,2023,June,02-06-2023,11:00,MALAKPET,SO2,ug/m3,19.47,
6149,2023,June,02-06-2023,11:00,MALAKPET,NOx,ppb,12.77,
6150,2023,June,02-06-2023,11:00,MALAKPET,Benzene,ug/m3,0.21,
6151,2023,June,02-06-2023,11:00,MALAKPET,ETHBENZ,ug/m3,1.81,
6152,2023,June,02-06-2023,11:00,MALAKPET,Toluene,ug/m3,0.25,
6153,2023,June,02-06-2023,11:00,MALAKPET,CO,mg/m3,,
6154,2023,June,02-06-2023,11:00,MALAKPET,Xylene,ug/m3,2.71,
6155,2023,June,02-06-2023,11:00,MALAKPET,PM10,ug/m3,67.91,
6400,2023,June,02-06-2023,12:00,MALAKPET,MP-Xylene,ug/m3,1.1,
6401,2023,June,02-06-2023,12:00,MALAKPET,Ozone,ug/m3,24.38,
6402,2023,June,02-06-2023,12:00,MALAKPET,Benzene,ug/m3,0.23,
6403,2023,June,02-06-2023,12:00,MALAKPET,Toluene,ug/m3,0.28,
6404,2023,June,02-06-2023,12:00,MALAKPET,ETHBENZ,ug/m3,2.02,
6405,2023,June,02-06-2023,12:00,MALAKPET,CO,mg/m3,0.68,
6406,2023,June,02-06-2023,12:00,MALAKPET,NOx,ppb,15.32,
6407,2023,June,02-06-2023,12:00,MALAKPET,SO2,ug/m3,21.18,
6408,2023,June,02-06-2023,12:00,MALAKPET,NO,ug/m3,6.07,
6409,2023,June,02-06-2023,12:00,MALAKPET,NO2,ug/m3,9.2,
6410,2023,June,02-06-2023,12:00,MALAKPET,PM10,ug/m3,66.32,
6411,2023,June,02-06-2023,12:00,MALAKPET,NH3,ug/m3,9.94,
6412,2023,June,02-06-2023,12:00,MALAKPET,PM2.5,ug/m3,23.05,
6413,2023,June,02-06-2023,12:00,MALAKPET,Xylene,ug/m3,2.75,
6414,2023,June,02-06-2023,12:00,MALAKPET,Temp,degreC,52.43,
6415,2023,June,02-06-2023,12:00,MALAKPET,RH,%,10.69,
6416,2023,June,02-06-2023,12:00,MALAKPET,SR,W/m2,774.4,
6417,2023,June,02-06-2023,12:00,MALAKPET,WS,m/s,0.07,
6418,2023,June,02-06-2023,12:00,MALAKPET,WD,DEGREE,26.1,
6663,2023,June,02-06-2023,13:00,MALAKPET,NO2,ug/m3,9.28,
6664,2023,June,02-06-2023,13:00,MALAKPET,WD,DEGREE,27.83,
6665,2023,June,02-06-2023,13:00,MALAKPET,RH,%,8.78,
6666,2023,June,02-06-2023,13:00,MALAKPET,NO,ug/m3,6.49,
6667,2023,June,02-06-2023,13:00,MALAKPET,WS,m/s,0.07,
6668,2023,June,02-06-2023,13:00,MALAKPET,NOx,ppb,15.71,
6669,2023,June,02-06-2023,13:00,MALAKPET,Xylene,ug/m3,2.7,
6670,2023,June,02-06-2023,13:00,MALAKPET,NH3,ug/m3,10.27,
6671,2023,June,02-06-2023,13:00,MALAKPET,Toluene,ug/m3,0.36,
6672,2023,June,02-06-2023,13:00,MALAKPET,ETHBENZ,ug/m3,2.06,
6673,2023,June,02-06-2023,13:00,MALAKPET,SR,W/m2,783.7,
6674,2023,June,02-06-2023,13:00,MALAKPET,MP-Xylene,ug/m3,1.09,
6675,2023,June,02-06-2023,13:00,MALAKPET,Ozone,ug/m3,25.68,
6676,2023,June,02-06-2023,13:00,MALAKPET,Temp,degreC,52.85,
6677,2023,June,02-06-2023,13:00,MALAKPET,Benzene,ug/m3,0.26,
6678,2023,June,02-06-2023,13:00,MALAKPET,CO,mg/m3,0.68,
6679,2023,June,02-06-2023,13:00,MALAKPET,SO2,ug/m3,21.84,
6680,2023,June,02-06-2023,13:00,MALAKPET,PM10,ug/m3,71.66,
6681,2023,June,02-06-2023,13:00,MALAKPET,PM2.5,ug/m3,30,
6926,2023,June,02-06-2023,14:00,MALAKPET,Xylene,ug/m3,2.7,
6927,2023,June,02-06-2023,14:00,MALAKPET,RH,%,7.22,
6928,2023,June,02-06-2023,14:00,MALAKPET,Temp,degreC,54.03,
6929,2023,June,02-06-2023,14:00,MALAKPET,SR,W/m2,745.8,
6930,2023,June,02-06-2023,14:00,MALAKPET,Toluene,ug/m3,0.41,
6931,2023,June,02-06-2023,14:00,MALAKPET,NO2,ug/m3,9.35,
6932,2023,June,02-06-2023,14:00,MALAKPET,NO,ug/m3,6.53,
6933,2023,June,02-06-2023,14:00,MALAKPET,PM10,ug/m3,83.62,
6934,2023,June,02-06-2023,14:00,MALAKPET,PM2.5,ug/m3,40.37,
6935,2023,June,02-06-2023,14:00,MALAKPET,NOx,ppb,15.87,
6936,2023,June,02-06-2023,14:00,MALAKPET,CO,mg/m3,0.67,
6937,2023,June,02-06-2023,14:00,MALAKPET,SO2,ug/m3,22.23,
6938,2023,June,02-06-2023,14:00,MALAKPET,NH3,ug/m3,10.33,
6939,2023,June,02-06-2023,14:00,MALAKPET,MP-Xylene,ug/m3,1.08,
