timestamp,CO,NH3,NO2,Ozone,PM10,PM2.5,SO2,AQI
2023-04-22 02:00:00,0.57,8.66,9.29,10.94,70.17,40.7,6.45,70.17
2023-04-22 03:00:00,0.35,8.57,9.25,12.04,67.27,46.12,5.91,76.54758620689654
2023-04-22 04:00:00,0.26,8.61,9.33,14.6,67.71,46.8,6.12,77.69655172413792
2023-04-22 05:00:00,0.29,8.45,9.24,13.83,64.23,40.17,6.06,66.49413793103449
2023-04-22 06:00:00,0.3,8.68,9.38,10.46,61.64,34.6,5.96,61.64
2023-04-22 07:00:00,0.39,8.75,9.36,8.18,60.17,30.32,5.81,
2023-04-22 08:00:00,0.44,8.77,9.3,10.47,58.16,28.89,5.85,58.16
2023-04-22 09:00:00,0.44,8.57,9.48,13.21,56.97,34.99,5.9,57.74172413793104
2023-04-22 10:00:00,0.42,8.59,9.28,15.7,62.37,35.52,6.1,62.37
2023-04-22 11:00:00,0.45,8.59,9.31,17.75,60.98,30.97,6.32,
2023-04-22 12:00:00,0.53,8.27,9.03,17.9,59.35,30.37,5.93,
2023-04-22 13:00:00,0.67,7.66,8.38,18.51,58.41,30.83,5.14,
2023-04-22 14:00:00,0.61,7.79,8.42,24.55,72.22,29.85,7.4,72.22
2023-04-22 15:00:00,0.54,7.68,8.56,25.98,67.76,28.9,6.69,67.76
2023-04-22 16:00:00,0.47,7.57,8.65,26.88,63.62,41.31,5.67,68.4203448275862
2023-04-22 17:00:00,0.47,7.58,8.58,26.16,70.83,44.26,5.71,73.40482758620689
2023-04-22 18:00:00,0.38,7.76,8.46,22.91,66.61,37.55,7.12,66.61
2023-04-22 19:00:00,1.41,7.66,8.41,10.73,62.91,35.93,7.09,67.87777777777777
2023-04-22 20:00:00,1.29,7.56,8.44,5.73,63.32,43.27,6.26,71.73206896551724
2023-04-22 21:00:00,1.23,7.75,8.37,5.86,71.07,42.78,5.78,71.07
2023-04-22 22:00:00,0.86,7.51,8.49,10.45,66.45,38.01,5.42,66.45
2023-04-22 23:00:00,0.71,7.66,8.56,11.23,65.14,44.03,5.3,73.01620689655172
2023-04-23 00:00:00,0.76,7.62,8.37,6.15,62.64,43.4,4.85,71.95172413793104
2023-04-23 01:00:00,0.55,7.56,8.49,8.68,61.51,39.88,5.71,66.00413793103449
2023-04-23 02:00:00,0.52,7.62,8.31,7.71,68.41,44.07,5.9,73.08379310344827
2023-04-23 03:00:00,0.46,7.65,8.65,7.62,70.29,42.4,6.07,70.29
2023-04-23 04:00:00,0.5,7.71,8.51,7.99,66.57,36.28,6.22,66.57
2023-04-23 05:00:00,0.49,7.58,8.58,6.66,62.73,41.9,5.75,69.41724137931034
2023-04-23 06:00:00,0.61,7.54,8.53,0.69,59.91,42.04,5.8,69.65379310344828
2023-04-23 07:00:00,0.77,7.64,8.55,0.52,58.82,37.46,6.12,61.9151724137931
2023-04-23 08:00:00,0.64,7.75,8.35,4.42,58.1,34.91,6.36,58.1
2023-04-23 09:00:00,0.68,7.52,8.39,4.15,64.14,31.4,5.82,64.14
2023-04-23 10:00:00,0.74,7.66,8.39,5.02,64.0,29.28,5.59,64.0
2023-04-23 11:00:00,0.73,7.57,8.49,7.95,62.94,34.23,5.9,62.94
2023-04-23 12:00:00,0.68,7.54,8.51,15.98,60.23,34.83,6.05,60.23
2023-04-23 13:00:00,0.9,7.65,8.55,19.32,63.34,34.45,4.81,63.34
2023-04-23 14:00:00,0.66,7.63,8.38,23.18,61.2,34.96,5.04,61.2
2023-04-23 15:00:00,0.74,7.7,8.34,24.47,64.78,43.23,7.86,71.6644827586207
2023-04-23 16:00:00,0.46,7.6,8.52,29.58,71.8,43.52,10.14,72.1544827586207
2023-04-23 17:00:00,0.39,7.61,8.45,32.54,73.55,36.57,8.28,73.55
2023-04-23 18:00:00,0.37,7.56,8.49,29.99,67.87,32.47,6.23,67.87
2023-04-23 19:00:00,0.74,7.67,8.56,21.33,63.48,42.38,6.03,70.22827586206897
2023-04-23 20:00:00,0.8,7.65,8.51,5.63,66.05,45.82,5.42,76.04068965517241
2023-04-23 21:00:00,0.75,7.69,8.52,3.64,64.94,48.23,4.33,80.11275862068965
2023-04-23 22:00:00,0.8,7.69,8.57,1.06,61.58,45.83,4.0,76.05758620689654
2023-04-23 23:00:00,0.7,7.68,8.54,1.02,62.59,48.56,4.24,80.6703448275862
2023-04-24 00:00:00,0.57,7.64,8.55,1.31,60.59,46.84,4.14,77.7641379310345
2023-04-24 01:00:00,0.45,7.69,8.6,0.21,58.46,43.45,5.42,72.03620689655173
2023-04-24 02:00:00,0.41,7.52,8.41,0.36,76.38,39.34,5.28,76.38
2023-04-24 03:00:00,0.38,7.6,8.31,0.56,70.1,40.16,5.29,70.1
2023-04-24 04:00:00,0.34,7.65,8.57,0.32,66.92,39.1,5.73,66.92
2023-04-24 05:00:00,0.35,7.65,8.51,0.01,63.92,41.32,5.95,68.43724137931035
2023-04-24 06:00:00,0.36,7.6,8.54,0.0,61.64,39.79,5.54,65.85206896551725
2023-04-24 07:00:00,0.44,7.65,8.51,0.0,60.01,33.96,5.45,60.01
2023-04-24 08:00:00,0.53,7.62,8.4,0.0,62.3,39.33,5.44,65.0748275862069
2023-04-24 09:00:00,0.6,7.71,8.52,1.19,60.7,39.72,5.51,65.73379310344828
2023-04-24 10:00:00,0.52,9.58,7.09,5.79,59.31,33.91,5.69,59.31
2023-04-24 11:00:00,0.52,9.67,7.14,17.01,57.74,40.16,6.93,66.47724137931034
2023-04-24 12:00:00,0.57,9.72,7.05,23.6,64.89,43.02,12.01,71.3096551724138
2023-04-24 13:00:00,0.64,9.78,7.03,26.34,65.57,37.61,6.34,65.57
2023-04-24 14:00:00,0.8,9.54,7.02,28.9,77.98,33.76,7.32,77.98
2023-04-24 15:00:00,0.74,9.63,7.1,27.65,81.31,34.33,4.8,81.31
2023-04-24 16:00:00,0.8,9.78,7.02,21.4,83.39,36.26,0.22,83.39
2023-04-24 17:00:00,0.94,9.62,7.05,22.27,76.46,34.37,2.76,76.46
2023-04-24 18:00:00,0.93,9.77,7.19,20.3,78.28,32.09,5.02,78.28
2023-04-24 19:00:00,0.6,9.72,7.13,24.52,77.57,47.78,1.94,79.35241379310345
2023-04-24 20:00:00,1.05,9.67,7.02,14.68,77.19,50.56,1.38,84.0496551724138
2023-04-24 21:00:00,1.08,9.63,7.02,11.83,70.43,40.9,0.35,70.43
2023-04-24 22:00:00,0.65,9.92,7.1,14.67,66.3,35.33,0.0,66.3
2023-04-24 23:00:00,0.7,9.76,7.13,12.76,67.99,50.81,0.47,84.47206896551725
2023-04-25 00:00:00,0.55,9.69,7.09,10.08,66.4,55.64,1.56,92.63310344827586
2023-04-25 01:00:00,0.45,9.8,6.98,6.75,65.88,45.86,4.94,76.10827586206896
2023-04-25 02:00:00,0.35,9.76,7.0,6.8,62.64,38.17,2.25,63.1148275862069
2023-04-25 03:00:00,0.36,9.62,7.06,4.92,59.94,32.82,2.83,59.94
2023-04-25 04:00:00,0.33,9.68,7.2,5.41,57.98,35.5,4.09,58.60344827586207
2023-04-25 05:00:00,0.26,9.62,7.05,6.74,60.58,39.42,4.13,65.22689655172414
2023-04-25 06:00:00,0.2,9.83,7.07,5.68,59.13,36.5,2.03,60.293103448275865
2023-04-25 07:00:00,0.31,9.72,7.15,5.24,58.4,31.66,1.92,58.4
2023-04-25 08:00:00,0.43,9.72,7.03,5.48,57.37,28.27,3.15,57.37
2023-04-25 09:00:00,0.46,9.67,7.21,6.25,57.22,25.89,3.8,57.22
2023-04-25 10:00:00,0.51,9.59,7.01,8.92,56.49,24.65,2.74,56.49
2023-04-25 11:00:00,0.37,9.64,7.13,12.18,56.55,23.93,1.78,56.55
2023-04-25 12:00:00,0.44,6.33,5.52,15.35,56.22,23.44,2.68,56.22
2023-04-25 13:00:00,0.47,5.88,5.23,16.71,57.85,27.3,5.0,57.85
2023-04-25 14:00:00,0.4,5.9,5.21,19.51,66.5,28.2,5.69,66.5
2023-04-25 15:00:00,0.38,5.98,5.33,19.65,64.18,25.89,4.0,64.18
2023-04-25 16:00:00,0.47,5.81,5.26,20.24,65.32,28.39,4.98,65.32
2023-04-25 17:00:00,0.57,5.74,5.27,19.22,62.35,36.04,5.96,62.35
2023-04-25 18:00:00,0.59,5.88,5.23,17.96,71.68,41.8,6.05,71.68
2023-04-25 19:00:00,0.6,5.79,5.26,16.8,67.48,47.51,4.57,78.89620689655172
2023-04-25 20:00:00,0.91,5.78,5.27,13.29,63.73,50.67,4.76,84.23551724137931
2023-04-25 21:00:00,0.94,5.79,5.23,10.21,61.71,52.22,6.31,86.85448275862069
2023-04-25 22:00:00,0.59,5.95,5.21,11.45,70.98,49.02,6.41,81.44758620689656
2023-04-25 23:00:00,0.44,5.94,5.23,10.8,67.51,44.79,4.62,74.3003448275862
2023-04-26 00:00:00,0.41,5.93,5.27,12.11,64.04,39.53,4.28,65.41275862068966
2023-04-26 01:00:00,0.42,5.73,5.22,10.2,61.52,36.95,6.13,61.52
2023-04-26 02:00:00,0.4,5.94,5.29,10.66,67.46,40.81,7.1,67.57551724137932
2023-04-26 03:00:00,0.25,5.94,5.24,11.22,64.19,39.65,5.57,65.61551724137931
2023-04-26 04:00:00,0.25,5.72,5.25,8.41,61.06,34.72,4.62,61.06
2023-04-26 05:00:00,0.34,5.86,5.24,7.63,58.88,31.04,5.93,58.88
2023-04-26 06:00:00,0.35,5.73,5.27,6.71,57.74,33.13,6.75,57.74
2023-04-26 07:00:00,0.42,5.78,5.25,4.42,62.68,33.15,6.14,62.68
2023-04-26 08:00:00,0.67,5.87,5.27,1.96,61.26,29.88,4.76,61.26
2023-04-26 09:00:00,0.64,5.78,5.26,3.19,59.27,27.38,5.54,59.27
2023-04-26 10:00:00,0.75,5.93,5.28,5.37,58.47,28.41,6.5,58.47
2023-04-26 11:00:00,0.54,5.91,5.24,12.76,58.33,31.84,6.24,58.33
2023-04-26 12:00:00,0.35,5.97,5.29,19.61,57.07,30.92,5.28,
2023-04-26 13:00:00,0.39,5.78,5.31,20.18,56.71,27.75,5.13,56.71
2023-04-26 14:00:00,0.37,5.77,5.26,21.01,74.79,26.16,6.68,74.79
2023-04-26 15:00:00,0.41,5.83,5.33,21.78,71.39,31.6,6.62,71.39
2023-04-26 16:00:00,0.33,5.99,5.25,23.39,67.71,32.59,5.16,67.71
2023-04-26 17:00:00,0.45,5.79,5.26,22.91,64.46,28.92,4.23,64.46
2023-04-26 18:00:00,0.65,5.86,5.25,23.19,61.8,26.34,5.87,61.8
2023-04-26 19:00:00,1.05,5.88,5.27,15.48,69.05,30.79,6.82,
2023-04-26 20:00:00,1.26,5.73,5.2,10.47,65.57,31.82,6.17,65.57
2023-04-26 21:00:00,1.43,5.9,5.25,5.86,62.98,31.14,4.74,68.96666666666667
2023-04-26 22:00:00,1.0,5.9,5.28,10.17,60.23,35.44,5.55,60.23
2023-04-26 23:00:00,0.97,5.87,5.29,7.96,64.41,36.72,6.82,64.41
2023-04-27 00:00:00,0.74,5.79,5.29,7.65,62.1,35.37,6.18,62.1
2023-04-27 01:00:00,0.58,5.92,5.21,6.66,59.57,35.45,4.64,59.57
2023-04-27 02:00:00,0.66,5.85,5.25,3.9,60.19,37.15,5.82,61.391379310344824
2023-04-27 03:00:00,0.66,5.78,5.22,3.99,65.68,38.1,6.95,65.68
2023-04-27 04:00:00,0.57,5.75,5.23,3.24,63.41,40.27,6.98,66.66310344827586
2023-04-27 05:00:00,0.5,5.92,5.25,2.12,61.27,39.97,5.13,66.15620689655172
2023-04-27 06:00:00,0.67,5.88,5.3,1.82,59.59,35.99,5.29,59.59
2023-04-27 07:00:00,0.76,5.86,5.25,1.48,61.27,33.54,6.78,61.27
2023-04-27 08:00:00,0.9,5.97,5.26,2.98,59.91,33.47,7.48,59.91
2023-04-27 09:00:00,0.86,5.87,5.24,8.05,58.48,31.85,6.01,58.48
2023-04-27 10:00:00,1.18,5.89,5.23,12.81,59.87,29.05,5.4,59.87
2023-04-27 11:00:00,1.05,5.83,5.24,15.79,66.64,33.1,6.99,66.64
2023-04-27 12:00:00,0.99,7.77,7.37,12.22,65.14,41.99,7.67,69.56931034482758
2023-04-27 13:00:00,0.65,8.84,8.48,13.51,62.56,41.49,4.27,68.7244827586207
2023-04-27 14:00:00,0.61,8.65,8.42,15.18,66.53,36.11,3.32,66.53
2023-04-27 15:00:00,0.72,8.71,8.41,15.95,76.66,38.84,3.78,76.66
2023-04-27 16:00:00,0.59,8.64,8.45,16.25,71.39,47.69,4.51,79.2003448275862
2023-04-27 17:00:00,0.65,8.72,8.42,15.95,71.86,45.89,4.52,76.15896551724138
2023-04-27 18:00:00,0.66,8.61,8.38,15.32,67.68,57.32,4.89,95.47172413793103
2023-04-27 19:00:00,0.98,8.67,8.41,12.32,80.1,71.63,12.28,137.28862068965515
2023-04-27 20:00:00,1.05,8.73,8.41,10.25,73.13,71.01,20.23,135.17206896551727
2023-04-27 21:00:00,1.14,8.67,8.46,8.27,70.29,66.93,26.21,121.2437931034483
2023-04-27 22:00:00,1.16,8.72,8.51,8.39,69.07,69.85,32.11,131.21206896551723
2023-04-27 23:00:00,1.12,8.64,8.41,7.38,72.33,72.88,38.26,141.5558620689655
2023-04-28 00:00:00,0.9,8.84,8.47,11.05,67.62,72.47,44.41,140.15620689655174
2023-04-28 01:00:00,0.25,8.62,8.36,11.62,69.91,72.0,7.12,138.55172413793105
2023-04-28 02:00:00,0.28,8.69,8.33,10.73,66.08,67.06,9.66,121.68758620689655
2023-04-28 03:00:00,0.28,8.72,8.35,10.43,70.21,68.68,9.55,127.21793103448277
2023-04-28 04:00:00,0.29,8.65,8.41,5.94,68.85,68.85,9.36,127.79827586206895
2023-04-28 05:00:00,0.28,8.71,8.36,4.39,70.85,65.58,9.32,116.6351724137931
2023-04-28 06:00:00,0.24,8.74,8.33,26.19,76.16,58.85,9.47,98.05689655172415
2023-04-28 07:00:00,0.25,8.73,8.41,27.09,70.32,60.38,9.48,
2023-04-28 08:00:00,0.27,8.66,8.43,26.79,70.63,60.59,9.56,
2023-04-28 09:00:00,0.32,8.82,8.44,36.34,70.34,58.43,9.48,97.34724137931035
2023-04-28 10:00:00,0.33,8.72,8.44,36.61,73.07,58.09,9.43,96.77275862068967
2023-04-28 11:00:00,1.64,8.32,8.56,34.52,74.97,60.34,9.52,
2023-04-28 12:00:00,1.27,7.62,9.5,18.04,71.54,54.32,5.47,90.40275862068967
2023-04-28 13:00:00,0.95,7.58,9.28,23.4,75.52,44.13,1.36,75.52
2023-04-28 14:00:00,0.93,7.63,9.49,20.07,73.27,36.99,0.0,73.27
2023-04-28 15:00:00,0.79,7.62,9.26,18.14,73.31,32.0,0.0,73.31
2023-04-28 16:00:00,0.84,7.65,9.35,17.02,80.37,36.28,1.01,80.37
2023-04-28 17:00:00,0.7,7.67,9.33,17.52,82.11,41.8,2.72,82.11
2023-04-28 18:00:00,0.88,7.6,9.44,15.02,80.45,84.54,1.56,181.36068965517245
2023-04-28 19:00:00,1.11,7.59,9.31,10.18,81.16,90.87,2.29,
2023-04-28 20:00:00,1.61,7.7,9.33,7.2,73.61,68.61,1.74,126.97896551724138
2023-04-28 21:00:00,1.3,7.68,9.27,5.96,67.62,63.12,1.12,108.23724137931033
2023-04-28 22:00:00,1.44,7.73,9.41,5.07,70.9,57.07,1.38,95.04931034482759
2023-04-28 23:00:00,1.17,7.62,9.33,4.66,71.46,51.51,1.47,85.65482758620689
2023-04-29 00:00:00,1.3,7.54,9.24,5.28,69.14,46.17,1.74,76.63206896551725
2023-04-29 01:00:00,0.85,7.7,9.44,3.13,66.21,49.74,5.04,82.66413793103449
2023-04-29 02:00:00,0.5,7.65,9.41,8.24,68.15,47.7,4.56,79.21724137931035
2023-04-29 03:00:00,0.44,7.66,9.26,9.16,64.23,43.08,4.66,71.41103448275862
2023-04-29 04:00:00,0.41,7.55,9.3,8.33,61.75,38.75,4.27,64.09482758620689
2023-04-29 05:00:00,0.52,7.69,9.23,4.88,65.93,33.35,4.38,65.93
2023-04-29 06:00:00,0.42,7.75,9.36,4.84,78.42,38.59,4.12,78.42
2023-04-29 07:00:00,0.4,7.55,9.41,7.92,72.82,39.32,4.09,72.82
2023-04-29 08:00:00,0.61,7.69,9.41,3.86,67.77,33.83,4.37,67.77
2023-04-29 09:00:00,0.66,7.65,9.32,3.72,63.47,29.79,4.26,63.47
2023-04-29 10:00:00,1.39,7.64,9.4,3.52,60.4,30.54,4.51,
2023-04-29 11:00:00,1.26,7.91,9.41,4.63,58.25,32.69,4.59,59.71111111111111
2023-04-29 12:00:00,2.21,8.59,10.04,9.15,57.03,30.89,4.89,
2023-04-29 13:00:00,0.91,8.63,9.99,18.81,64.9,159.93,1.14,330.876511627907
2023-04-29 14:00:00,0.71,8.57,10.08,21.88,68.73,145.99,0.16,320.17837209302326
2023-04-29 15:00:00,0.51,8.6,10.03,23.65,65.41,45.75,0.23,75.92241379310344
2023-04-29 16:00:00,0.38,8.68,9.98,25.18,59.96,37.54,8.98,62.05034482758621
2023-04-29 17:00:00,0.37,8.63,9.89,24.47,115.28,178.33,9.55,344.99744186046513
2023-04-29 18:00:00,0.39,8.66,10.02,22.09,101.26,132.18,9.47,309.58
2023-04-29 19:00:00,0.58,8.67,9.99,19.94,88.24,87.08,9.6,190.031724137931
2023-04-29 20:00:00,0.68,8.68,10.09,17.93,78.37,57.41,9.64,95.62379310344826
2023-04-29 21:00:00,0.83,8.55,9.94,15.31,76.66,47.15,9.57,78.28793103448275
2023-04-29 22:00:00,0.64,8.63,9.91,15.55,74.22,64.22,9.36,111.99241379310344
2023-04-29 23:00:00,0.74,8.62,10.0,11.75,67.93,47.17,9.5,78.32172413793104
2023-04-30 00:00:00,0.23,8.79,10.0,13.96,63.55,37.28,9.53,63.55
2023-04-30 01:00:00,0.26,8.64,10.01,10.59,61.38,32.13,9.54,61.38
2023-04-30 02:00:00,0.22,8.66,10.0,10.16,64.97,34.56,9.53,64.97
2023-04-30 03:00:00,0.15,8.64,10.11,10.47,62.5,30.17,9.6,
2023-04-30 04:00:00,0.27,8.72,10.02,12.45,62.97,27.23,9.57,62.97
2023-04-30 05:00:00,0.27,8.5,9.91,12.19,61.08,26.01,9.64,61.08
2023-04-30 06:00:00,0.27,8.56,10.07,11.04,63.17,31.65,9.66,63.17
2023-04-30 07:00:00,0.29,8.62,9.98,10.17,65.76,29.29,9.54,65.76
2023-04-30 08:00:00,0.34,8.7,9.96,10.86,62.01,26.67,9.63,62.01
2023-04-30 09:00:00,0.32,8.81,9.94,12.65,59.4,25.36,9.63,59.4
2023-04-30 10:00:00,0.45,8.71,9.88,13.34,58.36,27.22,9.63,58.36
2023-04-30 11:00:00,0.58,8.65,10.04,19.28,62.17,48.22,9.64,80.09586206896552
2023-04-30 12:00:00,0.52,8.75,9.91,24.06,59.5,39.07,9.59,64.63551724137932
2023-04-30 13:00:00,0.43,8.52,10.06,21.89,57.65,33.28,9.71,57.65
2023-04-30 14:00:00,0.51,8.71,10.13,18.16,58.07,30.07,9.39,
2023-04-30 15:00:00,0.36,8.53,10.1,17.11,69.04,32.87,9.47,69.04
2023-04-30 16:00:00,0.31,8.62,10.03,14.84,64.65,29.12,9.33,64.65
2023-04-30 17:00:00,0.23,8.48,9.9,15.92,62.48,26.6,9.56,62.48
2023-04-30 18:00:00,0.47,8.61,9.94,16.51,63.18,28.56,9.56,63.18
2023-04-30 19:00:00,0.55,8.5,10.01,12.57,71.58,50.65,9.46,84.20172413793102
2023-04-30 20:00:00,0.76,8.56,9.99,10.91,66.68,40.69,9.59,67.37275862068965
2023-04-30 21:00:00,0.85,8.52,9.88,10.06,62.65,34.4,9.52,62.65
2023-04-30 22:00:00,0.44,8.61,9.95,11.83,60.56,30.96,9.79,
2023-04-30 23:00:00,0.33,8.65,10.02,13.27,64.73,36.2,9.43,64.73
2023-05-01 01:00:00,2.64,8.72,9.98,9.24,59.98,39.06,9.47,107.76708860759494
2023-05-01 02:00:00,0.54,8.64,9.92,12.47,58.01,33.45,9.45,58.01
2023-05-01 03:00:00,0.43,8.59,9.91,13.52,58.45,30.6,9.53,
2023-05-01 04:00:00,0.24,8.57,10.03,13.37,69.8,36.64,9.73,69.8
2023-05-01 05:00:00,0.19,8.55,10.02,13.94,64.84,31.75,9.75,64.84
2023-05-01 06:00:00,0.3,8.64,10.0,11.62,61.36,28.33,9.6,61.36
2023-05-01 07:00:00,4.93,8.71,10.01,9.56,58.93,26.6,9.48,136.4645569620253
2023-05-01 08:00:00,0.58,8.68,10.03,9.07,57.23,30.32,9.55,
2023-05-01 09:00:00,0.41,8.72,9.97,14.43,56.12,27.33,9.55,56.12
2023-05-01 10:00:00,0.63,8.59,10.07,11.85,55.39,25.24,9.55,55.39
2023-05-01 11:00:00,0.76,8.48,9.99,12.97,55.21,24.52,9.6,55.21
2023-05-01 12:00:00,7.47,8.55,9.93,15.39,57.61,29.62,9.59,168.29493670886075
2023-05-01 13:00:00,0.88,8.53,9.92,17.02,56.78,26.84,9.56,56.78
2023-05-01 14:00:00,1.04,8.59,10.01,16.34,56.15,24.89,9.52,56.15
2023-05-01 15:00:00,0.92,8.79,10.04,16.12,55.79,24.13,9.49,55.79
2023-05-01 16:00:00,0.54,8.63,9.96,16.33,56.29,29.0,9.67,56.29
2023-05-01 17:00:00,0.8,8.63,10.05,15.43,56.28,34.3,9.61,56.57586206896551
2023-05-01 18:00:00,0.76,8.51,10.04,15.54,55.98,30.1,9.67,
2023-05-01 19:00:00,0.64,8.73,10.03,15.53,55.85,27.18,9.2,55.85
2023-05-01 20:00:00,0.95,8.71,9.92,11.58,56.49,26.74,9.46,56.49
2023-05-01 21:00:00,1.08,8.54,9.98,11.05,57.18,38.1,9.42,62.99655172413793
2023-05-01 22:00:00,0.73,8.74,9.95,13.25,56.81,32.79,9.49,56.81
2023-05-01 23:00:00,0.56,8.79,9.95,13.17,56.3,29.06,9.61,56.3
2023-05-02 00:00:00,0.5,8.6,9.83,13.44,56.18,27.19,9.49,56.18
2023-05-02 01:00:00,0.32,8.65,10.01,12.76,59.59,31.44,9.61,59.59
2023-05-02 02:00:00,0.25,8.56,10.02,14.56,58.87,28.12,9.61,58.87
2023-05-02 03:00:00,0.2,8.7,10.15,14.3,57.75,25.79,9.48,57.75
2023-05-02 04:00:00,0.34,8.64,10.11,14.09,56.99,24.27,9.61,56.99
2023-05-02 05:00:00,0.2,8.6,9.86,13.83,56.75,24.11,9.58,56.75
2023-05-02 06:00:00,0.17,8.53,10.12,14.76,56.5,23.14,9.67,56.5
2023-05-02 07:00:00,0.29,8.5,10.03,13.1,56.12,22.47,9.45,56.12
2023-05-02 08:00:00,0.41,8.68,10.1,14.14,55.85,22.08,9.59,55.85
2023-05-02 09:00:00,0.38,8.55,9.97,13.22,55.97,24.62,9.54,55.97
2023-05-02 10:00:00,4.34,8.62,10.03,13.86,57.82,42.6,9.58,129.07088607594937
2023-05-02 11:00:00,0.96,8.55,9.92,13.65,57.62,35.92,9.6,59.31310344827587
2023-05-02 12:00:00,0.97,8.15,8.63,14.67,57.25,31.25,9.82,57.25
2023-05-02 13:00:00,0.96,7.86,8.0,14.81,57.33,27.99,9.88,57.33
2023-05-02 14:00:00,0.96,7.98,8.05,16.97,58.68,25.7,9.95,58.68
2023-05-02 15:00:00,0.95,8.06,7.99,19.29,57.77,24.09,9.83,57.77
2023-05-02 16:00:00,0.94,7.97,7.99,19.13,57.18,23.38,9.84,57.18
2023-05-02 17:00:00,0.95,7.84,7.97,17.28,58.31,30.45,9.77,
2023-05-02 18:00:00,0.98,8.07,8.06,15.02,65.49,67.47,9.92,123.08724137931034
2023-05-02 19:00:00,0.93,8.03,7.92,18.45,63.76,64.88,9.82,114.24551724137929
2023-05-02 20:00:00,0.95,7.95,7.96,14.02,70.37,68.18,9.86,125.51103448275865
2023-05-02 21:00:00,0.95,8.02,8.1,14.94,67.17,55.37,9.86,92.17689655172413
2023-05-02 22:00:00,0.95,7.92,7.96,14.09,79.51,75.96,9.85,152.07034482758618
2023-05-02 23:00:00,0.95,7.91,7.95,13.08,72.94,53.38,9.85,88.8144827586207
2023-05-03 08:00:00,0.77,8.04,9.86,14.66,76.12,44.86,10.14,76.12
2023-05-03 09:00:00,1.07,7.66,7.08,9.58,67.72,43.36,9.03,71.88413793103449
2023-05-03 10:00:00,1.25,6.89,6.51,11.63,63.62,42.78,8.64,70.90413793103448
2023-05-03 11:00:00,1.27,6.87,6.47,16.97,72.89,67.43,8.71,122.95068965517244
2023-05-03 12:00:00,1.25,6.87,6.35,16.86,97.83,100.25,8.63,232.57758620689654
2023-05-03 13:00:00,1.26,6.88,6.55,16.91,84.37,68.52,8.67,126.67172413793102
2023-05-03 14:00:00,1.24,6.91,6.4,16.81,80.11,82.99,8.58,176.06931034482756
2023-05-03 15:00:00,1.27,6.92,6.44,16.99,72.67,57.39,8.53,95.59
2023-05-03 16:00:00,1.22,6.87,6.53,16.73,71.56,44.31,8.73,73.48931034482759
2023-05-03 17:00:00,1.24,6.94,6.43,16.8,74.54,48.72,8.69,80.9406896551724
2023-05-03 18:00:00,1.22,6.89,6.5,16.72,75.2,56.72,8.7,94.45793103448275
2023-05-03 19:00:00,1.24,6.92,6.48,16.83,69.61,44.77,8.61,74.26655172413794
2023-05-03 20:00:00,1.27,6.89,6.45,16.98,71.1,37.91,8.57,71.1
2023-05-03 21:00:00,1.26,6.91,6.52,12.39,66.91,39.46,8.53,66.91
2023-05-03 22:00:00,1.22,6.9,6.5,6.75,63.43,41.95,8.54,69.50172413793103
2023-05-03 23:00:00,1.25,6.89,6.47,6.83,61.65,36.18,8.63,61.65
2023-05-04 00:00:00,1.24,6.85,6.56,6.83,63.41,32.55,8.62,63.41
2023-05-04 01:00:00,1.26,6.9,6.5,6.88,60.98,38.47,8.68,63.62172413793103
2023-05-04 02:00:00,1.26,6.89,6.47,6.87,60.9,43.31,8.67,71.7996551724138
2023-05-04 03:00:00,1.25,6.9,6.43,6.85,60.75,36.79,8.65,60.78310344827586
2023-05-04 04:00:00,1.24,6.94,6.54,6.82,58.79,31.85,8.61,58.79
2023-05-04 05:00:00,1.25,6.92,6.43,6.86,58.13,28.82,8.65,59.166666666666664
2023-05-04 06:00:00,1.26,6.89,6.42,6.86,61.47,29.93,8.67,61.47
2023-05-04 07:00:00,1.26,6.86,6.47,6.87,59.15,28.06,8.67,59.71111111111111
2023-05-04 08:00:00,1.21,6.93,6.5,6.73,58.36,26.18,8.51,58.36
2023-05-04 09:00:00,1.27,6.89,6.55,6.91,56.99,24.44,8.73,60.25555555555555
2023-05-04 10:00:00,1.23,6.84,6.51,6.77,56.54,23.3,8.56,58.077777777777776
2023-05-04 11:00:00,1.14,7.44,7.3,10.35,55.93,22.54,8.92,55.93
2023-05-04 12:00:00,0.97,8.89,9.36,19.04,55.45,22.02,10.06,55.45
2023-05-04 13:00:00,0.96,9.04,9.43,18.89,55.37,21.65,9.92,55.37
2023-05-04 14:00:00,0.96,9.02,9.48,18.93,55.21,21.65,10.04,55.21
2023-05-04 15:00:00,0.96,8.95,9.55,18.94,55.57,23.7,10.0,55.57
2023-05-04 16:00:00,0.97,8.95,9.63,16.29,56.67,24.94,10.07,56.67
2023-05-04 17:00:00,0.96,9.0,9.39,10.33,59.72,35.66,9.96,59.72
2023-05-04 18:00:00,0.96,9.07,9.5,10.37,61.46,45.02,10.0,74.68896551724139
2023-05-04 19:00:00,0.96,8.79,9.47,10.34,65.48,49.46,9.97,82.19103448275862
2023-05-04 20:00:00,0.97,8.99,9.59,10.45,63.91,41.69,10.07,69.06241379310345
2023-05-04 21:00:00,0.95,8.87,9.52,10.25,60.65,36.15,9.89,60.65
